"OrderID";"DeliveryDistrictName"
2017-360842;Марьина Роща
2017-360927;Академический
2017-360927;Академический
2017-360970;Можайский
2017-360970;Можайский
2017-360970;Можайский
2017-360970;Можайский
2017-360970;Можайский
2017-361116;Пресненский
2017-361365;Митино
2017-362298;Хорошёвский
2017-362298;Хорошёвский
2017-362546;Москворечье-Сабурово
2017-362833;Северное Медведково
2017-363193;Косино-Ухтомский
2017-363193;Косино-Ухтомский
2017-363201;Черёмушки
2017-363209;Дорогомилово
2017-363209;Дорогомилово
2017-363209;Дорогомилово
2017-363502;Люблино
2017-363564;Академический
2017-363564;Академический
2017-363564;Академический
2017-363564;Академический
2017-363590;Лефортово
2017-363590;Лефортово
2017-363590;Лефортово
2017-363590;Лефортово
2017-363590;Лефортово
2017-363679;Даниловский
2017-363730;Восточное Дегунино
2017-363730;Восточное Дегунино
2017-363811;Западное Дегунино
2017-363919;Пресненский
2017-364611;Проспект Вернадского
2017-364611;Проспект Вернадского
2017-364611;Проспект Вернадского
2017-364611;Проспект Вернадского
2017-364611;Проспект Вернадского
2017-364686;Пресненский
2017-364791;Люблино
2017-364791;Люблино
2017-364791;Люблино
2017-365363;Северный
2017-365827;Тверской
2017-365827;Тверской
2017-365827;Тверской
2017-365930;Пресненский
2017-366321;Измайлово
2017-366486;Тверской
2017-366486;Тверской
2017-366618;Чертаново Северное
2017-366903;Марьина Роща
2017-366903;Марьина Роща
2017-366932;Кузьминки
2017-366932;Кузьминки
2017-366932;Кузьминки
2017-366963;Академический
2017-366963;Академический
2017-366963;Академический
2017-367023;Басманный
2017-367044;Богородское
2017-367044;Богородское
2017-367044;Богородское
2017-367255;Хорошёво-Мнёвники
2017-367680;Рязанский
2017-367680;Рязанский
2017-367680;Рязанский
2017-367680;Рязанский
2017-368000;Останкинский
2017-368250;Выхино-Жулебино
2017-368250;Выхино-Жулебино
2017-368250;Выхино-Жулебино
2017-368353;Перово
2017-368353;Перово
2017-368353;Перово
2017-368353;Перово
2017-368450;Басманный
2017-368450;Басманный
2017-368450;Басманный
2017-368450;Басманный
2017-368857;Измайлово
2017-368857;Измайлово
2017-368857;Измайлово
2017-368857;Измайлово
2017-368857;Измайлово
2017-369013;Тёплый Стан
2017-369042;Богородское
2017-369042;Богородское
2017-369042;Богородское
2017-369042;Богородское
2017-369228;Западное Дегунино
2017-369228;Западное Дегунино
2017-369228;Западное Дегунино
2017-369228;Западное Дегунино
2017-369228;Западное Дегунино
2017-369370;Ярославский
2017-369370;Ярославский
2017-369370;Ярославский
2017-369629;Басманный
2017-369629;Басманный
2017-369629;Басманный
2017-369629;Басманный
2017-369629;Басманный
2017-369738;Басманный
2017-369738;Басманный
2017-369920;Кузьминки
2017-370145;Братеево
2017-370298;Чертаново Южное
2017-370298;Чертаново Южное
2017-370298;Чертаново Южное
2017-370298;Чертаново Южное
2017-370300;Ховрино
2017-370300;Ховрино
2017-370300;Ховрино
2017-370300;Ховрино
2017-370354;Можайский
2017-370354;Можайский
2017-370354;Можайский
2017-370807;Люблино
2017-370807;Люблино
2017-370807;Люблино
2017-371091;Богородское
2017-371162;Отрадное
2017-371279;Пресненский
2017-371451;Марьина Роща
2017-371578;Дмитровский
2017-371743;Нагорный
2017-371983;Царицыно
2017-371983;Царицыно
2017-371983;Царицыно
2017-372436;Пресненский
2017-372541;Северное Тушино
2017-372695;Обручевский
2017-372695;Обручевский
2017-372817;Орехово-Борисово Южное
2017-372817;Орехово-Борисово Южное
2017-372817;Орехово-Борисово Южное
2017-372817;Орехово-Борисово Южное
2017-372817;Орехово-Борисово Южное
2017-372991;Ломоносовский
2017-373059;Останкинский
2017-373059;Останкинский
2017-373118;Красносельский
2017-373118;Красносельский
2017-373118;Красносельский
2017-373434;Хорошёво-Мнёвники
2017-373434;Хорошёво-Мнёвники
2017-374003;Ясенево
2017-374003;Ясенево
2017-374003;Ясенево
2017-374003;Ясенево
2017-374018;Фили-Давыдково
2017-374018;Фили-Давыдково
2017-374018;Фили-Давыдково
2017-374018;Фили-Давыдково
2017-374203;Тверской
2017-374209;Зябликово
2017-374446;Измайлово
2017-374446;Измайлово
2017-374446;Измайлово
2017-374651;Тверской
2017-374651;Тверской
2017-374651;Тверской
2017-374778;Соколиная Гора
2017-375147;Москворечье-Сабурово
2017-375155;Мещанский
2017-375172;Марьина Роща
2017-375372;Аэропорт
2017-375559;Южнопортовый
2017-375559;Южнопортовый
2017-375559;Южнопортовый
2017-375559;Южнопортовый
2017-375559;Южнопортовый
2017-375671;Тимирязевский
2017-375671;Тимирязевский
2017-375671;Тимирязевский
2017-375671;Тимирязевский
2017-375756;Нижегородский
2017-375834;Басманный
2017-375941;Южное Тушино
2017-376020;Марьина Роща
2017-376091;Вешняки
2017-376399;Академический
2017-376457;Басманный
2017-376482;Косино-Ухтомский
2017-376482;Косино-Ухтомский
2017-376482;Косино-Ухтомский
2017-376482;Косино-Ухтомский
2017-376482;Косино-Ухтомский
2017-376772;Тверской
2017-376830;Проспект Вернадского
